Retention Time,charge,Light Mass, Light Abundance, Heavy Mass, Heavy Abundance, Ratio
4973.99, 3,1194.95861816, 5719692.0, 1197.62329102, 3506490.25, 0.613055781675
4973.99, 3,1194.95861816, 5719692.0, 1197.63110352, 5125002.5, 0.896027705688
4973.99, 3,1194.95861816, 5719692.0, 1197.63891602, 5220688.0, 0.912756840753
4973.99, 3,1194.95861816, 5719692.0, 1197.64685059, 3717312.0, 0.649914715687
4973.99, 3,1194.96643066, 6283909.0, 1197.62329102, 3506490.25, 0.558010984882
4973.99, 3,1194.96643066, 6283909.0, 1197.63110352, 5125002.5, 0.815575543822
4973.99, 3,1194.96643066, 6283909.0, 1197.63891602, 5220688.0, 0.830802610286
4973.99, 3,1194.96643066, 6283909.0, 1197.64685059, 3717312.0, 0.591560444303
4973.99, 3,1194.97424316, 4848540.5, 1197.62329102, 3506490.25, 0.723205313022
4973.99, 3,1194.97424316, 4848540.5, 1197.63110352, 5125002.5, 1.05701963302
4973.99, 3,1194.97424316, 4848540.5, 1197.63891602, 5220688.0, 1.07675454088
4973.99, 3,1194.97424316, 4848540.5, 1197.64685059, 3717312.0, 0.766686799873
4973.99, 3,1194.98205566, 2485736.25, 1197.61547852, 1534750.25, 0.617422805819
4973.99, 3,1194.98205566, 2485736.25, 1197.62329102, 3506490.25, 1.41064453238
4973.99, 3,1194.98205566, 2485736.25, 1197.64685059, 3717312.0, 1.49545713066
4973.99, 3,1194.98205566, 2485736.25, 1197.65466309, 1719418.625, 0.691714024366
4973.99, 3,1195.28637695, 2006336.125, 1197.95996094, 1352092.25, 0.673911132413
4973.99, 3,1195.28637695, 2006336.125, 1197.96777344, 1791118.375, 0.892730960023
4973.99, 3,1195.28637695, 2006336.125, 1197.97558594, 1677513.625, 0.836107970194
4973.99, 3,1195.28637695, 2006336.125, 1197.98339844, 1100039.75, 0.548282880567
4973.99, 3,1195.29418945, 2965775.5, 1197.96777344, 1791118.375, 0.603929183109
4973.99, 3,1195.29418945, 2965775.5, 1197.97558594, 1677513.625, 0.565623940517
4973.99, 3,1195.30200195, 3069028.25, 1197.96777344, 1791118.375, 0.583610911695
4973.99, 3,1195.30200195, 3069028.25, 1197.97558594, 1677513.625, 0.54659439026
4973.99, 3,1195.30981445, 2225553.25, 1197.95996094, 1352092.25, 0.607530846543
4973.99, 3,1195.30981445, 2225553.25, 1197.96777344, 1791118.375, 0.804796908364
4973.99, 3,1195.30981445, 2225553.25, 1197.97558594, 1677513.625, 0.753751286337
4973.99, 3,1195.31762695, 1053103.25, 1197.95996094, 1352092.25, 1.28391233243
4973.99, 3,1195.31762695, 1053103.25, 1197.96777344, 1791118.375, 1.70080034887
4973.99, 3,1195.31762695, 1053103.25, 1197.97558594, 1677513.625, 1.59292417434
4973.99, 3,1195.31762695, 1053103.25, 1197.98339844, 1100039.75, 1.04456970387
4975.31, 3,895.485717773, 6499462.5, 898.204467773, 6619507.0, 1.01846991194
4975.31, 3,895.738830566, 3374247.25, 898.453613281, 2651414.75, 0.78577962833
4975.31, 3,895.986938477, 5164511.0, 898.708007812, 2864845.25, 0.554717619926
4975.31, 3,1193.60241699, 3933269.75, 1196.27038574, 3172661.25, 0.80662183162
4975.31, 3,1193.60241699, 3933269.75, 1196.27819824, 7425484.0, 1.88786543308
4975.31, 3,1193.60241699, 3933269.75, 1196.30944824, 4190524.25, 1.06540474372
4975.31, 3,1193.61022949, 7901217.0, 1196.27819824, 7425484.0, 0.939789908314
4975.31, 3,1193.61022949, 7901217.0, 1196.28601074, 11129289.0, 1.40855377089
4975.31, 3,1193.61022949, 7901217.0, 1196.29382324, 11662631.0, 1.47605501785
4975.31, 3,1193.61022949, 7901217.0, 1196.30163574, 8606847.0, 1.08930649544
4975.31, 3,1193.61022949, 7901217.0, 1196.30944824, 4190524.25, 0.530364404623
4975.31, 3,1193.61804199, 10531595.0, 1196.27819824, 7425484.0, 0.705067371087
4975.31, 3,1193.61804199, 10531595.0, 1196.28601074, 11129289.0, 1.05675246722
4975.31, 3,1193.61804199, 10531595.0, 1196.29382324, 11662631.0, 1.10739455894
4975.31, 3,1193.61804199, 10531595.0, 1196.30163574, 8606847.0, 0.817240598409
4975.31, 3,1193.62573242, 9885670.0, 1196.27819824, 7425484.0, 0.751136139483
4975.31, 3,1193.62573242, 9885670.0, 1196.28601074, 11129289.0, 1.12580017338
4975.31, 3,1193.62573242, 9885670.0, 1196.29382324, 11662631.0, 1.17975119542
4975.31, 3,1193.62573242, 9885670.0, 1196.30163574, 8606847.0, 0.870638712399
4975.31, 3,1193.63354492, 6468913.5, 1196.27819824, 7425484.0, 1.14787189533
4975.31, 3,1193.63354492, 6468913.5, 1196.28601074, 11129289.0, 1.7204263127
4975.31, 3,1193.63354492, 6468913.5, 1196.29382324, 11662631.0, 1.80287323366
4975.31, 3,1193.63354492, 6468913.5, 1196.30163574, 8606847.0, 1.33049344376
4975.31, 3,1193.63354492, 6468913.5, 1196.30944824, 4190524.25, 0.647794138846
4975.31, 3,1193.64135742, 2690030.75, 1196.27038574, 3172661.25, 1.17941449182
4975.31, 3,1193.64135742, 2690030.75, 1196.30944824, 4190524.25, 1.55779789878
4975.31, 3,1193.92956543, 2841082.0, 1196.59863281, 2170911.75, 0.764114428939
4975.31, 3,1193.92956543, 2841082.0, 1196.64550781, 4954365.5, 1.7438305195
4975.31, 3,1193.93737793, 9174005.0, 1196.60644531, 7980855.0, 0.86994229892
4975.31, 3,1193.93737793, 9174005.0, 1196.61425781, 15793953.0, 1.72159847308
4975.31, 3,1193.93737793, 9174005.0, 1196.63769531, 12424051.0, 1.354266866
4975.31, 3,1193.93737793, 9174005.0, 1196.64550781, 4954365.5, 0.540043906669
4975.31, 3,1193.94519043, 16927808.0, 1196.61425781, 15793953.0, 0.933018202947
4975.31, 3,1193.94519043, 16927808.0, 1196.62207031, 20826106.0, 1.23028959213
4975.31, 3,1193.94519043, 16927808.0, 1196.62988281, 19328874.0, 1.141841519
4975.31, 3,1193.94519043, 16927808.0, 1196.63769531, 12424051.0, 0.733943284328
4975.31, 3,1193.95300293, 21146282.0, 1196.61425781, 15793953.0, 0.746890304404
4975.31, 3,1193.95300293, 21146282.0, 1196.62207031, 20826106.0, 0.984858993179
4975.31, 3,1193.95300293, 21146282.0, 1196.62988281, 19328874.0, 0.914055435372
4975.31, 3,1193.95300293, 21146282.0, 1196.63769531, 12424051.0, 0.587528862048
4975.31, 3,1193.96069336, 18637872.0, 1196.61425781, 15793953.0, 0.847411818259
4975.31, 3,1193.96069336, 18637872.0, 1196.62207031, 20826106.0, 1.11740793155
4975.31, 3,1193.96069336, 18637872.0, 1196.62988281, 19328874.0, 1.03707515536
4975.31, 3,1193.96069336, 18637872.0, 1196.63769531, 12424051.0, 0.666602442596
4975.31, 3,1193.96850586, 11283287.0, 1196.60644531, 7980855.0, 0.707316493855
4975.31, 3,1193.96850586, 11283287.0, 1196.61425781, 15793953.0, 1.39976524571
4975.31, 3,1193.96850586, 11283287.0, 1196.62207031, 20826106.0, 1.84574814059
4975.31, 3,1193.96850586, 11283287.0, 1196.62988281, 19328874.0, 1.71305347458
4975.31, 3,1193.96850586, 11283287.0, 1196.63769531, 12424051.0, 1.10110209906
4975.31, 3,1193.97631836, 4094256.0, 1196.59863281, 2170911.75, 0.530233514954
4975.31, 3,1193.97631836, 4094256.0, 1196.60644531, 7980855.0, 1.94928089499
4975.31, 3,1193.97631836, 4094256.0, 1196.64550781, 4954365.5, 1.2100771178
4975.31, 3,1194.26464844, 3798925.75, 1196.93481445, 3508083.5, 0.92344092274
4975.31, 3,1194.26464844, 3798925.75, 1196.98168945, 3051565.0, 0.80327050351
4975.31, 3,1194.27246094, 10997969.0, 1196.94262695, 10022989.0, 0.911349086363
4975.31, 3,1194.27246094, 10997969.0, 1196.95043945, 17169020.0, 1.56110823735
4975.31, 3,1194.27246094, 10997969.0, 1196.95825195, 20154882.0, 1.83260036467
4975.31, 3,1194.27246094, 10997969.0, 1196.96606445, 16695593.0, 1.51806147117
4975.31, 3,1194.27246094, 10997969.0, 1196.97387695, 9392908.0, 0.854058417513
4975.31, 3,1194.28027344, 18947076.0, 1196.94262695, 10022989.0, 0.528999250333
4975.31, 3,1194.28027344, 18947076.0, 1196.95043945, 17169020.0, 0.906156707241
4975.31, 3,1194.28027344, 18947076.0, 1196.95825195, 20154882.0, 1.06374630048
4975.31, 3,1194.28027344, 18947076.0, 1196.96606445, 16695593.0, 0.881169896611
4975.31, 3,1194.28808594, 22349710.0, 1196.95043945, 17169020.0, 0.768198781998
4975.31, 3,1194.28808594, 22349710.0, 1196.95825195, 20154882.0, 0.901796130688
4975.31, 3,1194.28808594, 22349710.0, 1196.96606445, 16695593.0, 0.747016091037
4975.31, 3,1194.29589844, 18589870.0, 1196.94262695, 10022989.0, 0.539164017823
4975.31, 3,1194.29589844, 18589870.0, 1196.95043945, 17169020.0, 0.923568588699
4975.31, 3,1194.29589844, 18589870.0, 1196.95825195, 20154882.0, 1.08418627995
4975.31, 3,1194.29589844, 18589870.0, 1196.96606445, 16695593.0, 0.898101654288
4975.31, 3,1194.29589844, 18589870.0, 1196.97387695, 9392908.0, 0.505270235887
4975.31, 3,1194.30358887, 10485345.0, 1196.94262695, 10022989.0, 0.955904550589
4975.31, 3,1194.30358887, 10485345.0, 1196.95043945, 17169020.0, 1.63743014655
4975.31, 3,1194.30358887, 10485345.0, 1196.95825195, 20154882.0, 1.92219540702
4975.31, 3,1194.30358887, 10485345.0, 1196.96606445, 16695593.0, 1.59227884252
4975.31, 3,1194.30358887, 10485345.0, 1196.97387695, 9392908.0, 0.89581296562
4975.31, 3,1194.31140137, 3396101.75, 1196.93481445, 3508083.5, 1.03297361453
4975.31, 3,1194.31140137, 3396101.75, 1196.98168945, 3051565.0, 0.898549344112
4975.31, 3,1194.59985352, 3878585.75, 1197.27111816, 3525103.0, 0.908862979244
4975.31, 3,1194.59985352, 3878585.75, 1197.31030273, 4955951.0, 1.27777270362
4975.31, 3,1194.60766602, 9651738.0, 1197.27893066, 8464354.0, 0.876977182762
4975.31, 3,1194.60766602, 9651738.0, 1197.28686523, 12859675.0, 1.33236884383
4975.31, 3,1194.60766602, 9651738.0, 1197.29467773, 13603411.0, 1.40942605363
4975.31, 3,1194.60766602, 9651738.0, 1197.30249023, 10113937.0, 1.04788764469
4975.31, 3,1194.60766602, 9651738.0, 1197.31030273, 4955951.0, 0.51347757264
4975.31, 3,1194.61547852, 15056384.0, 1197.27893066, 8464354.0, 0.5621770805
4975.31, 3,1194.61547852, 15056384.0, 1197.28686523, 12859675.0, 0.854101157356
4975.31, 3,1194.61547852, 15056384.0, 1197.29467773, 13603411.0, 0.903497878375
4975.31, 3,1194.61547852, 15056384.0, 1197.30249023, 10113937.0, 0.671737450373
4975.31, 3,1194.62329102, 16316794.0, 1197.27893066, 8464354.0, 0.518751048766
4975.31, 3,1194.62329102, 16316794.0, 1197.28686523, 12859675.0, 0.788125105949
4975.31, 3,1194.62329102, 16316794.0, 1197.29467773, 13603411.0, 0.833706118984
4975.31, 3,1194.62329102, 16316794.0, 1197.30249023, 10113937.0, 0.61984829863
4975.31, 3,1194.63110352, 12433430.0, 1197.27893066, 8464354.0, 0.680773849211
4975.31, 3,1194.63110352, 12433430.0, 1197.28686523, 12859675.0, 1.03428217314
4975.31, 3,1194.63110352, 12433430.0, 1197.29467773, 13603411.0, 1.09409961692
4975.31, 3,1194.63110352, 12433430.0, 1197.30249023, 10113937.0, 0.813447053629
4975.31, 3,1194.63891602, 6264803.5, 1197.27111816, 3525103.0, 0.562683729825
4975.31, 3,1194.63891602, 6264803.5, 1197.27893066, 8464354.0, 1.3510964869
4975.31, 3,1194.63891602, 6264803.5, 1197.30249023, 10113937.0, 1.61440610228
4975.31, 3,1194.63891602, 6264803.5, 1197.31030273, 4955951.0, 0.791078443242
4975.31, 3,1194.64672852, 1631316.125, 1197.31811523, 1242107.625, 0.761414422358
4975.31, 3,1194.93530273, 2375809.5, 1197.60766602, 2588263.75, 1.08942394161
4975.31, 3,1194.93530273, 2375809.5, 1197.63891602, 4243997.5, 1.78633745677
4975.31, 3,1194.93530273, 2375809.5, 1197.64685059, 1706187.5, 0.718149961097
4975.31, 3,1194.94311523, 5502521.5, 1197.61547852, 5216054.5, 0.94793895853
4975.31, 3,1194.94311523, 5502521.5, 1197.62329102, 6965593.0, 1.26589110102
4975.31, 3,1194.94311523, 5502521.5, 1197.63110352, 6535498.0, 1.18772784441
4975.31, 3,1194.94311523, 5502521.5, 1197.63891602, 4243997.5, 0.77128231121
4975.31, 3,1194.95092773, 8194026.0, 1197.61547852, 5216054.5, 0.636567970373
4975.31, 3,1194.95092773, 8194026.0, 1197.62329102, 6965593.0, 0.850081876723
4975.31, 3,1194.95092773, 8194026.0, 1197.63110352, 6535498.0, 0.79759302692
4975.31, 3,1194.95092773, 8194026.0, 1197.63891602, 4243997.5, 0.517938007519
4975.31, 3,1194.95861816, 8529182.0, 1197.61547852, 5216054.5, 0.611553898135
4975.31, 3,1194.95861816, 8529182.0, 1197.62329102, 6965593.0, 0.816677730643
4975.31, 3,1194.95861816, 8529182.0, 1197.63110352, 6535498.0, 0.766251441228
4975.31, 3,1194.96643066, 6226099.0, 1197.61547852, 5216054.5, 0.837772496069
4975.31, 3,1194.96643066, 6226099.0, 1197.62329102, 6965593.0, 1.1187732479
4975.31, 3,1194.96643066, 6226099.0, 1197.63110352, 6535498.0, 1.04969387734
4975.31, 3,1194.96643066, 6226099.0, 1197.63891602, 4243997.5, 0.681646324609
4975.31, 3,1194.97424316, 2970762.75, 1197.60766602, 2588263.75, 0.871245524403
4975.31, 3,1194.97424316, 2970762.75, 1197.61547852, 5216054.5, 1.75579638596
4975.31, 3,1194.97424316, 2970762.75, 1197.63891602, 4243997.5, 1.4285884997
4975.31, 3,1194.97424316, 2970762.75, 1197.64685059, 1706187.5, 0.57432640826
4975.31, 3,1195.27075195, 1131276.625, 1197.94433594, 1432184.25, 1.2659894303
4975.31, 3,1195.27075195, 1131276.625, 1197.97558594, 1459518.375, 1.29015162406
4975.31, 3,1195.27856445, 2465434.0, 1197.94433594, 1432184.25, 0.580905532251
4975.31, 3,1195.27856445, 2465434.0, 1197.95214844, 2467155.75, 1.00069835575
4975.31, 3,1195.27856445, 2465434.0, 1197.95996094, 2948295.0, 1.19585233269
4975.31, 3,1195.27856445, 2465434.0, 1197.96777344, 2505440.25, 1.01622685904
4975.31, 3,1195.27856445, 2465434.0, 1197.97558594, 1459518.375, 0.591992474753
4975.31, 3,1195.28637695, 3535032.75, 1197.95214844, 2467155.75, 0.69791595283
4975.31, 3,1195.28637695, 3535032.75, 1197.95996094, 2948295.0, 0.834021976175
4975.31, 3,1195.28637695, 3535032.75, 1197.96777344, 2505440.25, 0.708745979793
4975.31, 3,1195.29418945, 3555703.75, 1197.95214844, 2467155.75, 0.693858634876
4975.31, 3,1195.29418945, 3555703.75, 1197.95996094, 2948295.0, 0.829173409061
4975.31, 3,1195.29418945, 3555703.75, 1197.96777344, 2505440.25, 0.704625701733
4975.31, 3,1195.30200195, 2489697.5, 1197.94433594, 1432184.25, 0.575244281685
4975.31, 3,1195.30200195, 2489697.5, 1197.95214844, 2467155.75, 0.990945988418
4975.31, 3,1195.30200195, 2489697.5, 1197.95996094, 2948295.0, 1.18419808029
4975.31, 3,1195.30200195, 2489697.5, 1197.96777344, 2505440.25, 1.00632315773
4975.31, 3,1195.30200195, 2489697.5, 1197.97558594, 1459518.375, 0.586223175707
4975.31, 3,1195.30981445, 1117972.25, 1197.94433594, 1432184.25, 1.28105527664
4975.31, 3,1195.30981445, 1117972.25, 1197.97558594, 1459518.375, 1.30550501142
4981.47, 3,1193.61804199, 1901499.125, 1196.28601074, 1844665.375, 0.970111082749
4981.47, 3,1193.61804199, 1901499.125, 1196.29382324, 2648741.75, 1.39297552924
4981.47, 3,1193.61804199, 1901499.125, 1196.30163574, 2672424.5, 1.40543030752
4981.47, 3,1193.61804199, 1901499.125, 1196.30944824, 1886149.125, 0.991927422002
4981.47, 3,1193.62573242, 2431743.0, 1196.28601074, 1844665.375, 0.758577438076
4981.47, 3,1193.62573242, 2431743.0, 1196.29382324, 2648741.75, 1.08923588965
4981.47, 3,1193.62573242, 2431743.0, 1196.30163574, 2672424.5, 1.09897489167
4981.47, 3,1193.62573242, 2431743.0, 1196.30944824, 1886149.125, 0.775636703796
4981.47, 3,1193.63354492, 2182113.5, 1196.28601074, 1844665.375, 0.845357207588
4981.47, 3,1193.63354492, 2182113.5, 1196.29382324, 2648741.75, 1.2138423368
4981.47, 3,1193.63354492, 2182113.5, 1196.30163574, 2672424.5, 1.22469546153
4981.47, 3,1193.63354492, 2182113.5, 1196.30944824, 1886149.125, 0.864368019812
4981.47, 3,1193.64135742, 1343770.5, 1196.28601074, 1844665.375, 1.37275329009
4981.47, 3,1193.64135742, 1343770.5, 1196.29382324, 2648741.75, 1.97112658002
4981.47, 3,1193.64135742, 1343770.5, 1196.30163574, 2672424.5, 1.98875068325
4981.47, 3,1193.64135742, 1343770.5, 1196.30944824, 1886149.125, 1.40362444703
4981.47, 3,1193.94519043, 2357542.75, 1196.61425781, 1850924.0, 0.785107290207
4981.47, 3,1193.94519043, 2357542.75, 1196.62207031, 3659435.0, 1.55222423856
4981.47, 3,1193.94519043, 2357542.75, 1196.63769531, 4508268.5, 1.91227433734
4981.47, 3,1193.94519043, 2357542.75, 1196.64550781, 2908571.5, 1.23373012006
4981.47, 3,1193.95300293, 4209626.5, 1196.62207031, 3659435.0, 0.869301587682
4981.47, 3,1193.95300293, 4209626.5, 1196.62988281, 4840066.0, 1.14976138619
4981.47, 3,1193.95300293, 4209626.5, 1196.63769531, 4508268.5, 1.07094263588
4981.47, 3,1193.95300293, 4209626.5, 1196.64550781, 2908571.5, 0.690933388033
4981.47, 3,1193.96069336, 5112233.0, 1196.62207031, 3659435.0, 0.715819290709
4981.47, 3,1193.96069336, 5112233.0, 1196.62988281, 4840066.0, 0.946761620607
4981.47, 3,1193.96069336, 5112233.0, 1196.63769531, 4508268.5, 0.881858964566
4981.47, 3,1193.96069336, 5112233.0, 1196.64550781, 2908571.5, 0.568943453868
4981.47, 3,1193.96850586, 4375305.0, 1196.62207031, 3659435.0, 0.836383977803
4981.47, 3,1193.96850586, 4375305.0, 1196.62988281, 4840066.0, 1.10622368041
4981.47, 3,1193.96850586, 4375305.0, 1196.63769531, 4508268.5, 1.03038953856
4981.47, 3,1193.96850586, 4375305.0, 1196.64550781, 2908571.5, 0.664769998892
4981.47, 3,1193.97631836, 2553189.5, 1196.61425781, 1850924.0, 0.724945798187
4981.47, 3,1193.97631836, 2553189.5, 1196.62207031, 3659435.0, 1.4332798251
4981.47, 3,1193.97631836, 2553189.5, 1196.62988281, 4840066.0, 1.89569399373
4981.47, 3,1193.97631836, 2553189.5, 1196.63769531, 4508268.5, 1.76573987164
4981.47, 3,1193.97631836, 2553189.5, 1196.64550781, 2908571.5, 1.13919139179
4981.47, 3,1194.28027344, 2762371.75, 1196.95043945, 2299515.0, 0.832442266324
4981.47, 3,1194.28027344, 2762371.75, 1196.95825195, 4038671.5, 1.46203040919
4981.47, 3,1194.28027344, 2762371.75, 1196.96606445, 4849479.0, 1.75554901327
4981.47, 3,1194.28027344, 2762371.75, 1196.97387695, 4102113.5, 1.48499690529
4981.47, 3,1194.28027344, 2762371.75, 1196.98168945, 2348952.0, 0.850338843785
4981.47, 3,1194.28808594, 4623920.5, 1196.95825195, 4038671.5, 0.873430133585
4981.47, 3,1194.28808594, 4623920.5, 1196.96606445, 4849479.0, 1.04878079111
4981.47, 3,1194.28808594, 4623920.5, 1196.97387695, 4102113.5, 0.887150525187
4981.47, 3,1194.28808594, 4623920.5, 1196.98168945, 2348952.0, 0.508000083479
4981.47, 3,1194.29589844, 5321216.5, 1196.95825195, 4038671.5, 0.758975226811
4981.47, 3,1194.29589844, 5321216.5, 1196.96606445, 4849479.0, 0.911347809284
4981.47, 3,1194.29589844, 5321216.5, 1196.97387695, 4102113.5, 0.770897688527
4981.47, 3,1194.30358887, 4311200.5, 1196.95043945, 2299515.0, 0.533381595219
4981.47, 3,1194.30358887, 4311200.5, 1196.95825195, 4038671.5, 0.936785821026
4981.47, 3,1194.30358887, 4311200.5, 1196.96606445, 4849479.0, 1.12485582612
4981.47, 3,1194.30358887, 4311200.5, 1196.97387695, 4102113.5, 0.951501443739
4981.47, 3,1194.30358887, 4311200.5, 1196.98168945, 2348952.0, 0.544848702815
4981.47, 3,1194.31140137, 2344667.75, 1196.95043945, 2299515.0, 0.980742367442
4981.47, 3,1194.31140137, 2344667.75, 1196.95825195, 4038671.5, 1.72249202472
4981.47, 3,1194.31140137, 2344667.75, 1196.97387695, 4102113.5, 1.7495500162
4981.47, 3,1194.31140137, 2344667.75, 1196.98168945, 2348952.0, 1.00182723117
4981.47, 3,1194.61547852, 1964381.125, 1197.28686523, 1949082.25, 0.992211860109
4981.47, 3,1194.61547852, 1964381.125, 1197.29467773, 3028047.25, 1.54147645356
4981.47, 3,1194.61547852, 1964381.125, 1197.30249023, 3271900.0, 1.66561364206
4981.47, 3,1194.61547852, 1964381.125, 1197.31030273, 2486976.0, 1.26603537794
4981.47, 3,1194.61547852, 1964381.125, 1197.31811523, 1252979.0, 0.637849236105
4981.47, 3,1194.62329102, 3163008.25, 1197.28686523, 1949082.25, 0.616211560624
4981.47, 3,1194.62329102, 3163008.25, 1197.29467773, 3028047.25, 0.957331442307
4981.47, 3,1194.62329102, 3163008.25, 1197.30249023, 3271900.0, 1.03442664116
4981.47, 3,1194.62329102, 3163008.25, 1197.31030273, 2486976.0, 0.786269210648
4981.47, 3,1194.63110352, 3511862.75, 1197.28686523, 1949082.25, 0.554999551164
4981.47, 3,1194.63110352, 3511862.75, 1197.29467773, 3028047.25, 0.862233938385
4981.47, 3,1194.63110352, 3511862.75, 1197.30249023, 3271900.0, 0.931670806326
4981.47, 3,1194.63110352, 3511862.75, 1197.31030273, 2486976.0, 0.708164349532
4981.47, 3,1194.63891602, 2738797.0, 1197.28686523, 1949082.25, 0.711656340357
4981.47, 3,1194.63891602, 2738797.0, 1197.29467773, 3028047.25, 1.1056121538
4981.47, 3,1194.63891602, 2738797.0, 1197.30249023, 3271900.0, 1.19464859937
4981.47, 3,1194.63891602, 2738797.0, 1197.31030273, 2486976.0, 0.908054156624
4981.47, 3,1194.64672852, 1419505.0, 1197.28686523, 1949082.25, 1.37307177502
4981.47, 3,1194.64672852, 1419505.0, 1197.31030273, 2486976.0, 1.75200228249
4981.47, 3,1194.64672852, 1419505.0, 1197.31811523, 1252979.0, 0.882687274789
4981.47, 3,1194.95092773, 1233373.375, 1197.62329102, 1141367.25, 0.925402861076
4981.47, 3,1194.95092773, 1233373.375, 1197.63110352, 1606541.875, 1.3025592311
4981.47, 3,1194.95092773, 1233373.375, 1197.63891602, 1592516.125, 1.29118737057
4981.47, 3,1194.95092773, 1233373.375, 1197.64685059, 1105772.75, 0.896543392628
4981.47, 3,1194.95861816, 1814644.25, 1197.62329102, 1141367.25, 0.628975762054
4981.47, 3,1194.95861816, 1814644.25, 1197.63110352, 1606541.875, 0.885320566276
4981.47, 3,1194.95861816, 1814644.25, 1197.63891602, 1592516.125, 0.87759136536
4981.47, 3,1194.95861816, 1814644.25, 1197.64685059, 1105772.75, 0.609360622612
4981.47, 3,1194.96643066, 1879189.125, 1197.62329102, 1141367.25, 0.607372209011
4981.47, 3,1194.96643066, 1879189.125, 1197.63110352, 1606541.875, 0.854912288299
4981.47, 3,1194.96643066, 1879189.125, 1197.63891602, 1592516.125, 0.847448563752
4981.47, 3,1194.96643066, 1879189.125, 1197.64685059, 1105772.75, 0.588430794585
4981.47, 3,1194.97424316, 1369052.75, 1197.62329102, 1141367.25, 0.833691214601
4981.47, 3,1194.97424316, 1369052.75, 1197.63110352, 1606541.875, 1.17346966726
4981.47, 3,1194.97424316, 1369052.75, 1197.63891602, 1592516.125, 1.16322481
4981.47, 3,1194.97424316, 1369052.75, 1197.64685059, 1105772.75, 0.807691851172
4983.08, 3,1193.61804199, 1339304.625, 1196.28601074, 1191169.875, 0.889394281753
4983.08, 3,1193.61804199, 1339304.625, 1196.29382324, 1813214.0, 1.35384733701
4983.08, 3,1193.61804199, 1339304.625, 1196.30163574, 1935547.125, 1.44518811394
4983.08, 3,1193.61804199, 1339304.625, 1196.30944824, 1459840.0, 1.08999847589
4983.08, 3,1193.62573242, 1743049.0, 1196.28601074, 1191169.875, 0.683382896866
4983.08, 3,1193.62573242, 1743049.0, 1196.29382324, 1813214.0, 1.0402541753
4983.08, 3,1193.62573242, 1743049.0, 1196.30163574, 1935547.125, 1.11043758667
4983.08, 3,1193.62573242, 1743049.0, 1196.30944824, 1459840.0, 0.837520918804
4983.08, 3,1193.63354492, 1592067.625, 1196.28601074, 1191169.875, 0.748190501644
4983.08, 3,1193.63354492, 1592067.625, 1196.29382324, 1813214.0, 1.13890513916
4983.08, 3,1193.63354492, 1592067.625, 1196.30163574, 1935547.125, 1.21574429038
4983.08, 3,1193.63354492, 1592067.625, 1196.30944824, 1459840.0, 0.916945974578
4983.08, 3,1193.64135742, 1000037.0625, 1196.28601074, 1191169.875, 1.1911257289
4983.08, 3,1193.64135742, 1000037.0625, 1196.29382324, 1813214.0, 1.81314680025
4983.08, 3,1193.64135742, 1000037.0625, 1196.30163574, 1935547.125, 1.93547539144
4983.08, 3,1193.64135742, 1000037.0625, 1196.30944824, 1459840.0, 1.45978589669
4983.08, 3,1193.94519043, 1450048.75, 1196.61425781, 1306044.375, 0.900689976803
4983.08, 3,1193.94519043, 1450048.75, 1196.62207031, 2745173.25, 1.89315928171
4983.08, 3,1193.94519043, 1450048.75, 1196.64550781, 2510564.25, 1.73136541099
4983.08, 3,1193.94519043, 1450048.75, 1196.65332031, 1085477.625, 0.748580090842
4983.08, 3,1193.95300293, 2727882.25, 1196.62207031, 2745173.25, 1.00633861671
4983.08, 3,1193.95300293, 2727882.25, 1196.62988281, 3804642.5, 1.39472387417
4983.08, 3,1193.95300293, 2727882.25, 1196.63769531, 3701953.75, 1.35707974565
4983.08, 3,1193.95300293, 2727882.25, 1196.64550781, 2510564.25, 0.9203345379
4983.08, 3,1193.96069336, 3478789.75, 1196.62207031, 2745173.25, 0.78911732162
4983.08, 3,1193.96069336, 3478789.75, 1196.62988281, 3804642.5, 1.09366842305
4983.08, 3,1193.96069336, 3478789.75, 1196.63769531, 3701953.75, 1.06414989581
4983.08, 3,1193.96069336, 3478789.75, 1196.64550781, 2510564.25, 0.721677488558
4983.08, 3,1193.96850586, 3134028.25, 1196.62207031, 2745173.25, 0.875924858048
4983.08, 3,1193.96850586, 3134028.25, 1196.62988281, 3804642.5, 1.21397836794
4983.08, 3,1193.96850586, 3134028.25, 1196.63769531, 3701953.75, 1.18121262946
4983.08, 3,1193.96850586, 3134028.25, 1196.64550781, 2510564.25, 0.801066247568
4983.08, 3,1193.97631836, 1954786.625, 1196.61425781, 1306044.375, 0.668126310205
4983.08, 3,1193.97631836, 1954786.625, 1196.62207031, 2745173.25, 1.40433396407
4983.08, 3,1193.97631836, 1954786.625, 1196.62988281, 3804642.5, 1.94632112341
4983.08, 3,1193.97631836, 1954786.625, 1196.63769531, 3701953.75, 1.89378917507
4983.08, 3,1193.97631836, 1954786.625, 1196.64550781, 2510564.25, 1.28431626137
4983.08, 3,1193.97631836, 1954786.625, 1196.65332031, 1085477.625, 0.555292128111
4983.08, 3,1194.28027344, 1671456.75, 1196.95043945, 1564281.625, 0.935879211353
4983.08, 3,1194.28027344, 1671456.75, 1196.95825195, 2901074.25, 1.73565618733
4983.08, 3,1194.28027344, 1671456.75, 1196.97387695, 3205161.0, 1.91758536379
